timestamp,s1,s2,s3,rs1,rs2,rs3,s1_stalta,s2_stalta,s3_stalta,rs1_stalta,rs2_stalta,rs3_inv,rs3_inv_stalta,rs3_stalta
05:40:37,-0.4751121699810028,-0.659993290901184,0.581896424293518,-0.02798285444033818,-0.039947680644984385,0.998772901801341,1.1215467880429575,0.9517979163726936,0.9928809068478703,0.009995050570981472,0.007958417287707143,0.0012270981986589602,4.052500272702054e-06,1.3833918563865426
05:40:37,-0.4647358655929565,-0.6295968294143676,0.6225776076316833,-0.005717645040877377,0.006447614481904445,0.9999501021071642,1.0726320682504984,0.8668278624186282,1.1356487989810393,0.0004197555953541611,0.00020854672614578678,4.989789283582624e-05,6.74048341207849e-09,1.3835081319306453
05:40:37,-0.4857325851917266,-0.6089968681335449,0.6270332932472229,-0.025687041483188636,0.028191394140895675,0.9992644803805425,1.17056179452158,0.811934389971331,1.150933456383789,0.008521788148736881,0.004010424368766856,0.0007355196194575031,1.473253117488077e-06,1.3785171020185163
05:40:37,-0.4421521723270416,-0.599017322063446,0.6675313711166381,0.02910313602910415,0.05321156639350007,0.9981182112984737,0.9701082596152862,0.7865345343737289,1.3020732431541773,0.011003130002124292,0.014371258854531983,0.0018817887015263324,9.700469413248488e-06,1.3723262204034257
05:40:37,-0.5107578039169312,-0.5680715441703796,0.6452833414077758,-0.04639325173046335,0.07429311107691473,0.9961413574874487,1.2922750585511444,0.7085872414834046,1.2151772990865592,0.02812138218292302,0.028175397194132895,0.0038586425125513024,4.1028178746258166e-05,1.3639519037594006
05:40:37,-0.4925076961517334,-0.5846125483512878,0.6446729898452758,-0.02778972663922831,0.05792411507714731,0.9979035295460019,1.2001522099883482,0.7515562717770342,1.2113626882801163,0.01014920145880689,0.01722701283737525,0.0020964704539980783,1.2182960251509948e-05,1.3658189506930873
05:40:37,-0.4708700776100158,-0.5956602692604064,0.6507156491279602,-0.004252706834344508,0.04927544370841685,0.9987564705751772,1.0963890829324057,0.7812397075727485,1.2324800818980368,0.00023908692142968774,0.012539563827169038,0.0012435294248227535,4.311711289555129e-06,1.365198273821289
05:40:37,-0.4847559928894043,-0.6125065088272094,0.6243171691894531,-0.025597212372407523,0.022182191032769652,0.9993884414292413,1.1609010683600933,0.8269001309014296,1.133612100611607,0.008712649260166865,0.0025561475068238758,0.0006115585707586746,1.0490009192948057e-06,1.363982492106059
05:40:37,-0.4199652075767517,-0.6092104911804199,0.6726279258728027,0.05222258697548262,0.04346822995467252,0.9976571751846507,0.8719756013055953,0.8189012394082948,1.31340171855851,0.03647125318276982,0.009873200003421017,0.002342824815349309,1.5486082296078044e-05,1.3563943944323658
05:40:37,-0.4846949577331543,-0.6078066229820251,0.6289559602737426,-0.02455371258626707,0.028252755380618746,0.9992710292849771,1.160385675212732,0.8160188160671056,1.1473854834416437,0.00810979276878487,0.004195532985185161,0.0007289707150228697,1.5081492009154694e-06,1.3579044274112144
05:40:37,-0.4985809028148651,-0.5947141647338867,0.6306039690971375,-0.03834716112875945,0.041493383641558815,0.9983671742276052,1.2261821922588672,0.7822491423370118,1.1523663039499774,0.019895426107496443,0.00910253141458577,0.0016328257723947637,7.61142610549188e-06,1.3526208865155867
05:40:37,-0.4598223865032196,-0.6157414317131042,0.6398205757141113,0.00324299927470931,0.024392222307650972,0.9996694500740507,1.04268766373816,0.839340059052034,1.1849987360339305,0.00014313385315096254,0.0031641812716453896,0.000330549925949275,3.1377814163918184e-07,1.353316706998955
