timestamp,rs1,rs2,rs3
2022-11-15 06:50:00+00:00,-0.008525493320738115,-0.0036351362496302667,0.9994963930081331
2022-11-15 06:50:01+00:00,-0.007373109512726021,0.012828146194119426,0.9995623047023408
2022-11-15 06:50:02+00:00,0.0014754233254893332,-0.011552545192254106,0.9996190107423863
2022-11-15 06:50:03+00:00,-0.0042050936009931416,0.0041979530405112705,0.9994158838170185
2022-11-15 06:50:04+00:00,0.0012847866378545513,-0.007324581149435906,0.9995186103228277
2022-11-15 06:50:05+00:00,-0.0025819173302602805,-0.01033095014321082,0.9994571762019938
2022-11-15 06:50:06+00:00,-0.005478981014205417,-0.0019157683458289466,0.9993674978338624
2022-11-15 06:50:07+00:00,0.009835302399857703,-0.010537709072048764,0.9996066874753448
2022-11-15 06:50:08+00:00,-0.004817137554331871,-0.01150184984453588,0.9994368436687036
2022-11-15 06:50:09+00:00,-0.0015196700165484175,7.063294555060882e-05,0.9992306308467899
2022-11-15 06:50:10+00:00,0.003248446626760854,-0.0034529433902872374,0.9991976217846666
2022-11-15 06:50:11+00:00,0.0009169476090104659,-0.0015602367781011777,0.999562868805379
2022-11-15 06:50:12+00:00,0.0028862841079803706,-0.0047481359987915864,0.9993387834149253
2022-11-15 06:50:13+00:00,0.017912563037369357,-0.009724802933797629,0.9994394886574953
2022-11-15 06:50:14+00:00,-0.005903840683363762,0.004384130482716004,0.9996944917879942
2022-11-15 06:50:15+00:00,0.005630311424659033,0.0013595091892336841,0.9996530424358924
2022-11-15 06:50:16+00:00,-0.005476956176929227,-0.015971002478382495,0.9995048471003611
2022-11-15 06:50:17+00:00,-0.01201195758597539,0.0010513224338586041,0.999594187972295
2022-11-15 06:50:18+00:00,-0.0010436925464992486,-0.009574316542419949,0.9996500049582142
2022-11-15 06:50:19+00:00,0.018252722242005658,0.000900633155223698,0.9991391079207562
2022-11-15 06:50:20+00:00,0.009670836345808814,-0.01014106309139114,0.9990204967814271
2022-11-15 06:50:21+00:00,0.011253970428606506,0.0008545091302339641,0.9996607136039418
2022-11-15 06:50:22+00:00,-0.008357404802723978,-0.005684779870236568,0.9995805838102201
2022-11-15 06:50:23+00:00,0.006192280586178235,0.003701490545176195,0.9992333039995244
2022-11-15 06:50:24+00:00,0.017493897239353625,-0.003934800477881355,0.9993582768466872
2022-11-15 06:50:25+00:00,0.009368879275238044,0.013309096696278671,0.9995769652534753
2022-11-15 06:50:26+00:00,0.0017117970485205367,0.010682868349093287,0.9995216150635489
2022-11-15 06:50:27+00:00,-0.006271063970689134,0.00039909941976324747,0.9996646808706162
2022-11-15 06:50:28+00:00,-0.0007579970243690064,0.002376321577325103,0.9997813536909762
2022-11-15 06:50:29+00:00,-0.01808591597785979,0.009865047679494091,0.9993285571435326
2022-11-15 06:50:30+00:00,0.0021338401435252404,-0.0006503798637606095,0.9993952388525227
2022-11-15 06:50:31+00:00,0.008542194192709747,-0.00815714077549757,0.999455802133554
2022-11-15 06:50:32+00:00,-0.001845032962239653,0.0024943927632821005,0.9996383984202248
2022-11-15 06:50:33+00:00,-0.0014553465882048895,-0.001598023299629899,0.9996446848198417
2022-11-15 06:50:34+00:00,0.0067970334665324265,0.0024415001884762443,0.9994779172085434
2022-11-15 06:50:35+00:00,-0.005658145986246133,0.0036149196850056805,0.9992431474418925
2022-11-15 06:50:36+00:00,-0.013526044082669142,0.003757606197044447,0.9995261024662502
2022-11-15 06:50:37+00:00,0.004349798719642453,-0.012512215309240838,0.9992645390401963
2022-11-15 06:50:38+00:00,0.003993029333504011,0.01121137861218649,0.9995441673668459
2022-11-15 06:50:39+00:00,0.0016729657629800548,0.012566572394314053,0.9996738058498592
2022-11-15 06:50:40+00:00,0.000941737282993728,0.014335314930932602,0.9997689008232951
2022-11-15 06:50:41+00:00,0.008487310932082357,0.0009344365394270348,0.9994617787584733
2022-11-15 06:50:42+00:00,-0.004375748290584764,-0.002358634318050573,0.9993848352664649
2022-11-15 06:50:43+00:00,0.012346105308104404,-0.0045418889468016735,0.9994772137823286
2022-11-15 06:50:44+00:00,-0.011182936695451414,-0.00475129769269668,0.9995073777158602
2022-11-15 06:50:45+00:00,-0.011936341880638716,0.00929406568542525,0.9994521488482362
2022-11-15 06:50:46+00:00,0.0022034395151081148,0.011349840951257541,0.9994526514194446
2022-11-15 06:50:47+00:00,-0.004519241752879297,-0.003687782125176545,0.9993502725991426
2022-11-15 06:50:48+00:00,0.005470088596572165,0.005480584610600153,0.9992951799694125
2022-11-15 06:50:49+00:00,0.00225493710928252,0.001761371882572032,0.9995546443058533
2022-11-15 06:50:50+00:00,0.0028737968318174913,0.002273020267466505,0.9994895286595779
2022-11-15 06:50:51+00:00,0.007246159690907011,0.0027120848825389473,0.9997024833826282
2022-11-15 06:50:52+00:00,-0.004620840152325866,-0.003492271404043458,0.99976167011573
2022-11-15 06:50:53+00:00,-0.00976765816200259,0.007690798583287854,0.9996121990428679
2022-11-15 06:50:54+00:00,-0.017580265431000733,0.0153946202196449,0.9993257487770244
