timestamp,s1,s2,s3,rs1,rs2,rs3,s1_stalta,s2_stalta,s3_stalta,rs1_stalta,rs2_stalta,rs3_inv,rs3_inv_stalta,rs3_stalta
2022-11-04 04:46:17.031512+00:00,-0.2843104302883148,0.1189916655421257,-0.9512924551963806,0.015787311296736155,0.008374240312487836,0.9998146855562696,0.9692632835281355,1.059503274231685,1.0019478069929124,0.2588579338161588,0.11043669371348555,0.00018531444373037775,0.02617393570759737,1.0012717017625519
2022-11-04 04:46:17.086512+00:00,-0.3026520609855651,0.0816980525851249,-0.9495834112167358,0.005837019771747883,-0.03203369910768837,0.999460488460993,1.0977217034758193,0.5009256282414412,0.9983606276486472,0.03558760459650985,1.610148567934618,0.0005395115390069982,0.2228663285951383,1.0005590908103716
2022-11-04 04:46:17.142512+00:00,-0.247260957956314,0.0854823440313339,-0.965147852897644,-0.03601961767751431,0.007606827025931451,0.9992999118124952,0.7338368558740715,0.5498673036158668,1.0311665254279365,1.3523472486392547,0.09128255864978364,0.0007000881875047771,0.3766581713971964,1.000236212292312
2022-11-04 04:46:17.197511+00:00,-0.2625812590122222,0.0658894628286361,-0.9626453518867492,-0.03668780857172706,-0.017353519056599865,0.9991642870339239,0.8284313952058674,0.327989911287967,1.025670282469315,1.399668812351126,0.47653954048689107,0.0008357129660760965,0.5381970246860561,0.9999649344912644
2022-11-04 04:46:17.258511+00:00,-0.2582781314849853,0.093173012137413,-0.9615466594696044,-0.022142929498750335,0.006197153572016626,0.9997159935162123,0.8024385104440662,0.6571868857068102,1.0231899496843504,0.5113353890595538,0.061110300116459876,0.0002840064837876799,0.06250086673625264,1.0010632384377551
2022-11-04 04:46:17.330434+00:00,-0.2616657018661499,0.0758690163493156,-0.9621570706367492,-0.030834296041827365,-0.009135718743783636,0.9994683889857885,0.8244814795826473,0.4372012504123347,1.0243418872521564,0.9915746667376302,0.1334862123018417,0.0005316110142115082,0.21999727541499234,1.0005640837598873
2022-11-04 04:46:17.385434+00:00,-0.2956633269786834,0.0772423446178436,-0.9521469473838806,-0.0026230872763556524,-0.030641299827630145,0.9995104913369453,1.0523198203010165,0.45463472288821277,1.003120074240666,0.007218161671690538,1.4972202850759266,0.0004895086630547496,0.1874274784643172,1.0006445660760408
2022-11-04 04:46:17.441434+00:00,-0.2915433347225189,0.0993682667613029,-0.9513534903526306,0.008642726296027942,-0.011112526594270217,0.9998734155388215,1.0230569493201267,0.7534945945958549,1.0014403662212679,0.07878862723744388,0.19785791138298503,0.00012658446117852495,0.012606754695430987,1.0013632920975435
2022-11-04 04:46:17.496433+00:00,-0.3185521960258483,0.1434369981288909,-0.936979293823242,0.060062852365604436,0.004092709846440104,0.9981761240234308,1.2198026379123288,1.5647800144264072,0.9715704563703754,3.743398939688954,0.02699249071169558,0.0018238759765691892,2.5925150187361554,0.997978473743272
2022-11-04 04:46:17.552433+00:00,-0.3083285093307495,0.1600695848464965,-0.9376811981201172,0.0630174464626488,0.023439480835637964,0.9977044467909891,1.141802977498412,1.9379011954018988,0.9731810472000891,4.046463402568221,0.8859516184869698,0.00229555320901087,4.033110786179952,0.9970529155889025
2022-11-04 04:46:17.607433+00:00,-0.2700888216495513,0.1144749298691749,-0.95599228143692,0.001455142474815855,0.014641494398792232,0.9998786088909549,0.8767858734702803,0.9911911190204415,1.0114920304091113,0.002170309754682657,0.3470240854128328,0.000121391109045077,0.011344161948962808,1.001394869716423
2022-11-04 04:46:17.663433+00:00,-0.2815332412719726,0.0888393819332122,-0.9554124474525452,-0.00632670978263761,-0.012322621579778552,0.9998872297471191,0.9529291884392993,0.5983820209200496,1.0102044095236682,0.04125943843353709,0.24690281001612907,0.00011277025288092268,0.0098474736417469,1.0014038192961496
2022-11-04 04:46:17.718434+00:00,-0.2633137106895446,0.1185949295759201,-0.95736563205719,-0.0011689020196730163,0.022244803940627434,0.9997257740841681,0.8343986025019027,1.0659338480335119,1.0142534776563357,0.0014167143799130543,0.8055202425683343,0.0002742259158319271,0.058555178763374766,1.0010740819203865
2022-11-04 04:46:17.774434+00:00,-0.3029267191886901,0.0610980577766895,-0.9510177969932556,-0.007130711807705255,-0.04758402850854085,0.9988079561359262,1.1036600383419573,0.28411137212528753,1.0008430131671044,0.05301742204879382,3.628555668182752,0.0011920438640737885,1.1057601303805678,0.9992413000227913
2022-11-04 04:46:17.830434+00:00,-0.3013397753238678,0.1339457333087921,-0.9440290331840516,0.03979245786015343,0.00862445563719605,0.9991396870411535,1.0915352998837209,1.362570074568908,0.9862673673884886,1.6447291166847589,0.11982040087100984,0.0008603129588464764,0.5773963445351782,0.9999057177383217
2022-11-04 04:46:17.885434+00:00,-0.3112277686595916,0.1181981861591339,-0.9429304003715516,0.03731761829164171,-0.009854866997604713,0.9992304799707079,1.163220102818084,1.0606371858309813,0.9840658996300837,1.4427181704984342,0.15722778024649486,0.0007695200292920923,0.4634230836355911,1.0000869366115193
2022-11-04 04:46:17.941434+00:00,-0.3153782784938812,0.1127658933401107,-0.9422284364700316,0.03706086061299158,-0.01671354848385304,0.9991602382235893,1.1930875103185135,0.9655820700352075,0.9827018456909592,1.4194024477982197,0.4536978246828292,0.0008397617764106524,0.5533454029452364,0.9999466532925884
2022-11-04 04:46:17.998434+00:00,-0.3139744400978088,0.0660725757479667,-0.947111427783966,0.0051497137011257904,-0.051176707987108966,0.9986591089796779,1.181221602628156,0.33280306590118636,0.9929551088589649,0.02756338271971475,4.1738831255441875,0.001340891020322088,1.4074171051228155,0.9989500635707083
