,raw,raw,raw,raw,raw,raw,dt,dt,dt,dt,dt,dt,env,env,env,env,env,env
,00:BHE,00:BHN,00:BHZ,10:BHE,10:BHN,10:BHZ,00:BHE,00:BHN,00:BHZ,10:BHE,10:BHN,10:BHZ,00:BHE,00:BHN,00:BHZ,10:BHE,10:BHN,10:BHZ
Time,,,,,,,,,,,,,,,,,,
2022-09-10 19:19:39.419500+00:00,-24232.0,24882.0,-3105.0,-1744.0,1050.0,1729.0,210.0,136.0,113.0,516.0,-121.0,35.0,217.94571189480496,147.07934366638077,246.78398111168667,533.3929133387506,302.9213319218924,194.2815825891207
2022-09-10 19:19:39.444500+00:00,-23947.0,24479.0,-3003.0,-2186.0,1101.0,1615.0,285.0,-403.0,102.0,-442.0,51.0,-114.0,330.2504100426422,416.6197306897502,104.45573225055675,442.97968350704303,196.11816166111012,176.77103835187484
2022-09-10 19:19:39.469500+00:00,-24327.0,25084.0,-3326.0,-2318.0,1538.0,1581.0,-380.0,605.0,-323.0,-132.0,437.0,-34.0,529.6291155138659,605.8943802347072,534.2146884290372,458.2110139808222,440.64762944254363,472.9189500679089
2022-09-10 19:19:39.494500+00:00,-24746.0,25560.0,-3507.0,-2173.0,1339.0,1528.0,-419.0,476.0,-181.0,145.0,-199.0,-53.0,518.499116039105,495.4365078729396,263.213474832375,145.3719367691027,229.4972766722952,137.63114957499022
2022-09-10 19:19:39.519500+00:00,-24812.0,25000.0,-3514.0,-2405.0,1420.0,1529.0,-66.0,-560.0,-7.0,-232.0,81.0,1.0,330.5495424289678,561.0350553515648,189.5002198767413,237.49807016759806,157.02653703541108,84.87638069569178
2022-09-10 19:19:39.544500+00:00,-24926.0,25454.0,-3488.0,-2132.0,1595.0,1482.0,-114.0,454.0,26.0,273.0,175.0,-47.0,310.90673842810156,461.1391691597379,107.68627272467614,286.2330053179286,254.47658700425333,173.34743532378354
2022-09-10 19:19:39.569500+00:00,-24702.0,25390.0,-3725.0,-1909.0,1286.0,1408.0,224.0,-64.0,-237.0,223.0,-309.0,-74.0,224.07439240871176,273.74501517531485,289.18045116040145,226.84135425446567,353.3893037430533,316.50013164820854
2022-09-10 19:19:39.594500+00:00,-24299.0,24923.0,-3687.0,-1957.0,1480.0,1546.0,403.0,-467.0,38.0,-48.0,194.0,138.0,533.3079160610063,512.3449358911761,244.87615917711005,102.05880657738463,221.7385848245632,183.31484755287372
2022-09-10 19:19:39.619500+00:00,-24019.0,25510.0,-3430.0,-1802.0,1575.0,1460.0,280.0,587.0,257.0,155.0,95.0,-86.0,478.9324935033468,587.1501795395563,358.1298647139051,181.03314613628075,168.47947451643282,137.1288931382928
2022-09-10 19:19:39.644500+00:00,-23698.0,25397.0,-3657.0,-1552.0,1411.0,1450.0,321.0,-113.0,-227.0,250.0,-164.0,-10.0,326.4618405469977,335.9618033844522,308.95307086999475,252.63214363971977,222.3270863690102,280.1933855988276
2022-09-10 19:19:39.669500+00:00,-23390.0,25292.0,-3643.0,-1510.0,1681.0,1507.0,308.0,-105.0,14.0,42.0,270.0,57.0,321.88817934183294,199.59208401136553,86.01744009211156,153.6532893671116,270.138853184802,61.07645481962203
2022-09-10 19:19:39.694500+00:00,-23294.0,25870.0,-3582.0,-1686.0,1833.0,1434.0,96.0,578.0,61.0,-176.0,152.0,-73.0,387.92138378800416,578.3531216595388,439.575173699941,183.6745309871059,163.21866723305064,79.83942217559778
2022-09-10 19:19:39.719500+00:00,-23459.0,26128.0,-3699.0,-1725.0,2046.0,1451.0,-165.0,258.0,-117.0,-39.0,213.0,17.0,215.8363577651674,259.484103559351,207.58612670407433,194.4762196259481,215.43986013115895,218.89952032839176
2022-09-10 19:19:39.744500+00:00,-23693.0,26535.0,-3656.0,-1689.0,2204.0,1490.0,-234.0,407.0,43.0,36.0,158.0,39.0,316.06539407744935,437.29318921443695,218.47044041090166,75.52703710151303,158.00949338568236,229.65699060410356
2022-09-10 19:19:39.769500+00:00,-23737.0,26471.0,-3588.0,-1729.0,2047.0,1459.0,-44.0,-64.0,68.0,-40.0,-157.0,-31.0,47.94788837894741,90.97985124923721,69.39740629158986,135.92277219068185,157.0859637268715,72.23111056416987
2022-09-10 19:19:39.794500+00:00,-23614.0,26263.0,-3672.0,-1620.0,2142.0,1430.0,123.0,-208.0,-84.0,109.0,95.0,-29.0,160.65283481262736,239.88955792197376,201.37609921073886,150.20430530891363,123.98790263570069,33.20140559273556
2022-09-10 19:19:39.819500+00:00,-23508.0,26436.0,-3690.0,-1480.0,2073.0,1491.0,106.0,173.0,-18.0,140.0,-69.0,61.0,124.16655480979301,187.22802496777382,26.21068484416232,143.0629232191206,82.71235296697424,118.02259670644996
2022-09-10 19:19:39.844500+00:00,-23352.0,26230.0,-3543.0,-1653.0,2052.0,1490.0,156.0,-206.0,147.0,-173.0,-21.0,-1.0,195.817091525059,206.0655235598619,148.22955170950223,198.33557421703247,101.50041050820106,102.19589032832974
2022-09-10 19:19:39.869500+00:00,-23338.0,26417.0,-3555.0,-1696.0,2246.0,1507.0,14.0,187.0,-12.0,-43.0,194.0,17.0,99.14299437344695,187.6015280676928,133.3316666562499,126.46870495633826,197.06851600395228,105.30432089900205
2022-09-10 19:19:39.894500+00:00,-23507.0,26687.0,-3457.0,-1562.0,2257.0,1611.0,-169.0,270.0,98.0,134.0,11.0,104.0,194.28415615621705,310.9067384281016,125.57600620076008,143.10485666112103,20.518284528683196,147.02380759591284
2022-09-10 19:19:39.919500+00:00,-23572.0,26811.0,-3178.0,-1627.0,2539.0,1633.0,-65.0,124.0,279.0,-65.0,282.0,22.0,87.70974860299168,234.1395595223783,299.5797055876783,65.02307282803544,286.4384750692546,201.54486679976085
2022-09-10 19:19:39.944500+00:00,-23535.0,27407.0,-3229.0,-1551.0,2729.0,1563.0,37.0,596.0,-51.0,76.0,190.0,-70.0,386.29134082969034,598.1616281017475,304.52312446402703,158.54442069443292,207.85892651828388,112.70758625753636
2022-09-10 19:19:39.969500+00:00,-23343.0,27390.0,-3488.0,-1465.0,2580.0,1541.0,192.0,-17.0,-259.0,86.0,-149.0,-22.0,192.02170016259447,260.93932883590645,265.73922054023814,106.90806018880585,161.52089648091976,198.1018256688548
2022-09-10 19:19:39.994500+00:00,-23206.0,27163.0,-3528.0,-1483.0,2713.0,1536.0,137.0,-227.0,-40.0,-18.0,133.0,-5.0,187.608635195718,248.9417602572939,127.12329972642046,101.4905578530995,133.21161110553888,5.507570547286098
2022-09-10 19:19:40.019500+00:00,-23258.0,27534.0,-3565.0,-1506.0,2796.0,1467.0,-52.0,371.0,-37.0,-23.0,83.0,-69.0,259.3016261679308,371.1010644015994,230.46547102187202,73.0,87.1454722480367,104.09610943738483
2022-09-10 19:19:40.044500+00:00,-23380.0,27593.0,-3603.0,-1738.0,2792.0,1546.0,-122.0,59.0,-38.0,-232.0,-4.0,79.0,122.54522974532028,76.3740793725201,172.25272131377199,232.82897872329667,179.600482553175,104.31842278971307
2022-09-10 19:19:40.069500+00:00,-23663.0,27645.0,-3379.0,-2029.0,2901.0,1594.0,-283.0,52.0,224.0,-291.0,109.0,48.0,283.0094226935445,297.2995122767611,298.98550689512246,298.4783632582659,224.0267841129716,231.35542641860232
2022-09-10 19:19:40.094500+00:00,-24078.0,27741.0,-3370.0,-2085.0,2853.0,1526.0,-415.0,96.0,9.0,-56.0,-48.0,-68.0,425.66457843392766,262.9473965137007,88.21753416035462,64.95382975621992,48.49742261192856,222.5316456896262
2022-09-10 19:19:40.119500+00:00,-24460.0,27716.0,-3379.0,-1935.0,2953.0,1671.0,-382.0,-25.0,-9.0,150.0,100.0,145.0,394.4075726115478,216.79790896900585,101.43635114362766,162.66632513625348,100.04165798972613,313.79345648584405
2022-09-10 19:19:40.144500+00:00,-24558.0,28004.0,-3029.0,-1911.0,3072.0,1711.0,-98.0,288.0,350.0,24.0,119.0,40.0,173.50888545931397,387.0986093146465,381.74860837991275,135.51014722152732,119.35800489842872,131.515525065801
2022-09-10 19:19:40.169500+00:00,-24238.0,27995.0,-3051.0,-1919.0,2953.0,1657.0,320.0,-9.0,-22.0,-8.0,-119.0,-54.0,321.05295513357294,197.6587969203496,22.00757445365875,56.57148869645673,121.9275741304375,259.145390337805
2022-09-10 19:19:40.194500+00:00,-23695.0,27808.0,-3155.0,-1855.0,3019.0,1740.0,543.0,-187.0,-104.0,64.0,66.0,83.0,564.9327393592976,417.7383551139796,178.3713355147999,117.17223789504638,66.90540586031393,287.63170896130345
2022-09-10 19:19:40.219500+00:00,-23477.0,28106.0,-2975.0,-1877.0,3170.0,1744.0,218.0,298.0,180.0,-22.0,151.0,4.0,276.289703029266,298.80651487766016,257.940561628708,27.646579052991928,151.7443024740413,38.888730158406204
2022-09-10 19:19:40.244500+00:00,-23725.0,28245.0,-2953.0,-1903.0,3113.0,1750.0,-248.0,139.0,22.0,-26.0,-57.0,6.0,259.6157416901628,208.85641000457707,97.77013859047146,52.50079364479489,59.91939029507337,110.43701070444331
2022-09-10 19:19:40.269500+00:00,-24025.0,28146.0,-2911.0,-1995.0,3195.0,1782.0,-300.0,-99.0,42.0,-92.0,82.0,32.0,309.387028385699,220.8823216103996,42.19399641339196,94.85427419643949,108.85464314090295,222.85720390719553
2022-09-10 19:19:40.294500+00:00,-24358.0,28360.0,-2943.0,-2096.0,3280.0,1703.0,-333.0,214.0,-32.0,-101.0,85.0,-79.0,373.5041275987902,275.67432476263247,184.6591454545374,121.50720143267226,85.94378007356512,253.9337183859861
2022-09-10 19:19:40.319500+00:00,-24571.0,28450.0,-3211.0,-2151.0,3282.0,1655.0,-213.0,90.0,-268.0,-55.0,2.0,-48.0,227.41371990273586,95.43758868146939,280.7709624112389,165.3027525481654,4.509249752822887,133.08769038995806
2022-09-10 19:19:40.344500+00:00,-24537.0,28495.0,-3241.0,-2271.0,3349.0,1673.0,34.0,45.0,-30.0,-120.0,67.0,18.0,37.40320841853009,58.22656896411923,99.87492177719089,132.42482143968832,104.10091258005379,26.21068484416232
2022-09-10 19:19:40.369500+00:00,-24611.0,28590.0,-3227.0,-2259.0,3354.0,1594.0,-74.0,95.0,14.0,12.0,5.0,-79.0,124.77179168385777,107.73269389249177,49.92327446525651,13.076696830622023,52.77625728803942,91.22134253196087
2022-09-10 19:19:40.394500+00:00,-24587.0,28597.0,-3353.0,-2139.0,3407.0,1633.0,24.0,7.0,-126.0,120.0,53.0,39.0,30.287511177601466,86.88498144098321,141.88845384080176,158.36771556517866,70.68238818828917,42.44211744639202
2022-09-10 19:19:40.419500+00:00,-24415.0,28670.0,-3208.0,-2218.0,3423.0,1657.0,172.0,73.0,145.0,-79.0,16.0,24.0,174.3110247039278,74.64583042608609,169.48844601722362,108.5725563851197,61.58192375472962,93.20944158184835
2022-09-10 19:19:40.444500+00:00,-24541.0,28645.0,-3154.0,-2267.0,3375.0,1652.0,-126.0,-25.0,54.0,-49.0,-48.0,-5.0,126.5279942674084,106.88779163215975,55.74943945906541,76.60939890117922,54.30776494511012,45.31004303683677
2022-09-10 19:19:40.469500+00:00,-24602.0,28566.0,-3104.0,-2256.0,3376.0,1764.0,-61.0,-79.0,50.0,11.0,1.0,112.0,126.0211622440189,101.72511980823614,72.11102550927977,30.353473167552565,58.32095106677645,117.58117763202294
2022-09-10 19:19:40.494500+00:00,-24390.0,28659.0,-2866.0,-2385.0,3458.0,1796.0,212.0,93.0,238.0,-129.0,82.0,32.0,214.90540554702977,94.20368004135153,270.31833086196724,157.33086156250465,123.95294806229228,81.59248331392625
2022-09-10 19:19:40.519500+00:00,-24526.0,28833.0,-2732.0,-2446.0,3507.0,1856.0,-136.0,174.0,134.0,-61.0,49.0,60.0,151.08937752204818,233.6150680071814,190.69434531032462,78.29005896876906,85.330729126929,122.50850310624698
2022-09-10 19:19:40.544500+00:00,-24976.0,28835.0,-2664.0,-2472.0,3479.0,1864.0,-450.0,2.0,68.0,-26.0,-28.0,8.0,450.0133331358083,299.0741268203141,69.89515958443283,61.2209114600559,34.19551627528576,243.77311856177522
2022-09-10 19:19:40.569500+00:00,-25251.0,28739.0,-2713.0,-2472.0,3422.0,1876.0,-275.0,-96.0,-49.0,0.0,-57.0,12.0,281.9804957794067,161.9917693382393,73.97972695272672,4.618802153517018,57.41950887982237,126.4331180242476
2022-09-10 19:19:40.594500+00:00,-25262.0,28655.0,-2628.0,-2514.0,3407.0,1913.0,-11.0,-84.0,85.0,-42.0,-15.0,37.0,70.720105580615,100.63796500327298,88.3911760301898,71.39561144309454,48.01388688008223,37.07200201409863
2022-09-10 19:19:40.619500+00:00,-25019.0,28653.0,-2618.0,-2726.0,3406.0,1826.0,243.0,-2.0,10.0,-212.0,-1.0,-87.0,247.90589612458461,134.53747928861063,121.65525060596438,212.09510445395324,72.17571151941164,165.5727433285241
2022-09-10 19:19:40.644500+00:00,-25089.0,28700.0,-2871.0,-2897.0,3438.0,1802.0,-70.0,47.0,-253.0,-171.0,32.0,-24.0,81.11925377697537,115.6373642037901,282.5780128271365,237.3099239391391,90.70281142279987,63.59245238233857
2022-09-10 19:19:40.669500+00:00,-25608.0,28736.0,-2935.0,-2928.0,3384.0,1802.0,-519.0,36.0,-64.0,-31.0,-54.0,0.0,519.4160182358646,265.149643283436,74.78190511971016,31.53305144341939,56.88878038184096,268.46787517317597
2022-09-10 19:19:40.694500+00:00,-25728.0,28534.0,-2927.0,-2932.0,3252.0,1756.0,-120.0,-202.0,8.0,-4.0,-132.0,-46.0,150.0399946680884,215.09377799772204,114.5949388062143,80.92795149596542,134.2087925584609,46.518813398452046
2022-09-10 19:19:40.719500+00:00,-25708.0,28379.0,-2915.0,-2973.0,3262.0,1791.0,20.0,-155.0,12.0,-41.0,10.0,35.0,111.50485789118487,155.0688019342812,66.9029147347109,41.016256939576195,45.003703551300475,35.47299442298793
2022-09-10 19:19:40.744500+00:00,-25926.0,28382.0,-2838.0,-3007.0,3166.0,1782.0,-218.0,3.0,77.0,-34.0,-96.0,-9.0,218.11006395854363,170.34474847594606,79.90828075570975,105.50987315570676,97.07900562600203,71.00938905055676
2022-09-10 19:19:40.769500+00:00,-25964.0,28223.0,-2973.0,-2953.0,3145.0,1689.0,-38.0,-159.0,-135.0,54.0,-21.0,-93.0,53.81449618829485,168.57441482423522,182.61434773861555,85.13518661517104,87.42997197757757,93.51648695996516
2022-09-10 19:19:40.794500+00:00,-25917.0,28258.0,-3261.0,-2819.0,3196.0,1594.0,47.0,35.0,-288.0,134.0,51.0,-95.0,88.55694966140902,196.5536398374076,293.6170975948097,237.1982293357183,141.70862123855886,95.0280660296385
2022-09-10 19:19:40.819500+00:00,-25828.0,28347.0,-3596.0,-2893.0,3219.0,1462.0,89.0,89.0,-335.0,-74.0,23.0,-132.0,155.56777729765676,260.47328717803924,347.96743142618004,219.53891075008394,40.6242948656753,137.38995596476477
2022-09-10 19:19:40.844500+00:00,-25810.0,28442.0,-3791.0,-3061.0,3296.0,1469.0,18.0,95.0,-195.0,-168.0,77.0,7.0,53.901144081859094,155.3962676514465,247.14638037675834,229.96811373173742,127.0328041622845,34.7754702819866
2022-09-10 19:19:40.869500+00:00,-26031.0,28524.0,-3646.0,-3119.0,3273.0,1475.0,-221.0,82.0,145.0,-58.0,-23.0,6.0,225.31385517391809,226.662745064115,166.0070279636779,113.01327355669333,43.52393977265078,114.47270417003345
2022-09-10 19:19:40.894500+00:00,-26284.0,28425.0,-3645.0,-3218.0,3221.0,1432.0,-253.0,-99.0,1.0,-99.0,-52.0,-43.0,255.05750985480378,176.93595828246256,1.0,103.62110467145838,61.23180001709351,123.75782803523984
2022-09-10 19:19:40.919500+00:00,-26413.0,28304.0,-3637.0,-3207.0,3161.0,1549.0,-129.0,-121.0,8.0,11.0,-60.0,117.0,188.473694008828,144.55909979428253,76.62897624267205,40.771722226726375,85.70492012325393,123.596116443843
2022-09-10 19:19:40.944500+00:00,-26314.0,28130.0,-3351.0,-3278.0,3003.0,1578.0,99.0,-174.0,286.0,-71.0,-158.0,29.0,153.41881675118384,204.77385900874486,292.11698569808175,265.99436084248094,168.21811238191123,151.18641914316686
2022-09-10 19:19:40.969500+00:00,-26287.0,27834.0,-3339.0,-3422.0,2900.0,1558.0,27.0,-296.0,12.0,-144.0,-103.0,-20.0,161.61992451427514,296.12666208904596,88.57388629462598,158.5696482096537,125.43657095653299,77.67453465154028
2022-09-10 19:19:40.994500+00:00,-26498.0,27875.0,-3437.0,-3330.0,3023.0,1564.0,-211.0,41.0,-98.0,92.0,123.0,6.0,211.96540598251718,77.05409355338195,102.32790430767162,157.30331634562995,132.6436328412839,192.92831138361555
2022-09-10 19:19:41.019500+00:00,-26633.0,28126.0,-3532.0,-3324.0,3002.0,1463.0,-135.0,251.0,-95.0,6.0,-21.0,-101.0,243.98019045269504,252.06017799988425,170.3917055884274,43.1431724996358,65.24824390995775,120.55289295574785
2022-09-10 19:19:41.044500+00:00,-26641.0,27948.0,-3804.0,-3390.0,2953.0,1415.0,-8.0,-178.0,-272.0,-66.0,-49.0,-48.0,75.48068185524913,234.34163095788165,279.58063833773133,144.68010690255014,50.08991914547279,53.519466863313674
2022-09-10 19:19:41.069500+00:00,-26673.0,27926.0,-3901.0,-3396.0,3014.0,1386.0,-32.0,-22.0,-97.0,-6.0,61.0,-29.0,32.254198693090075,43.50095784386054,97.43886972524534,91.41845182091704,62.42862591258382,61.02458520956943
2022-09-10 19:19:41.094500+00:00,-26762.0,28023.0,-3845.0,-3453.0,2921.0,1413.0,-89.0,97.0,56.0,-57.0,-93.0,27.0,97.74627017607033,128.13014217323467,105.07774899251187,103.19560714164791,104.88565202161828,27.098585448936877
2022-09-10 19:19:41.119500+00:00,-26747.0,27800.0,-3692.0,-3416.0,2872.0,1480.0,15.0,-223.0,153.0,37.0,-49.0,67.0,168.1021514833565,236.80582763099392,214.34162762593112,122.35331353638664,51.971145840745116,76.51361534611559
2022-09-10 19:19:41.144500+00:00,-26684.0,27761.0,-3604.0,-3347.0,2932.0,1414.0,63.0,-39.0,88.0,69.0,60.0,-66.0,64.89992295835181,41.58525379666851,107.85175010170211,70.86842268128544,98.36157786452999,66.02272336097626
2022-09-10 19:19:41.169500+00:00,-26595.0,27956.0,-3845.0,-3336.0,3002.0,1352.0,89.0,195.0,-241.0,11.0,70.0,-62.0,173.02408310213153,272.62611760431173,263.37489123554155,179.89256052803668,81.70883265188243,62.96295206971583
2022-09-10 19:19:41.194500+00:00,-26449.0,28105.0,-4092.0,-3370.0,3091.0,1268.0,146.0,149.0,-247.0,-34.0,89.0,-84.0,198.52539719978736,271.4479692316743,268.6484691934797,196.9466932954194,93.56459444326862,90.21640649017229
2022-09-10 19:19:41.219500+00:00,-26626.0,28167.0,-4333.0,-3514.0,3064.0,1140.0,-177.0,62.0,-241.0,-144.0,-27.0,-128.0,208.23624404347416,72.17571151941165,268.74957364307267,189.74017321941426,28.536526301099336,154.544491975612
2022-09-10 19:19:41.244500+00:00,-27014.0,28039.0,-4544.0,-3575.0,2964.0,1176.0,-388.0,-128.0,-211.0,-61.0,-100.0,36.0,399.38619572205215,163.78949905290023,214.51651063107784,88.47598544237862,114.61384442262346,170.1293625450939
2022-09-10 19:19:41.269500+00:00,-27147.0,27862.0,-4251.0,-3572.0,2922.0,1319.0,-133.0,-177.0,293.0,3.0,-42.0,143.0,227.6451917641428,303.0198013331802,310.8842228225807,193.43560513342246,91.08969938106797,152.3460972041402
2022-09-10 19:19:41.294500+00:00,-26966.0,27758.0,-3825.0,-3594.0,2826.0,1360.0,181.0,-104.0,426.0,-22.0,-96.0,41.0,199.42249956645648,175.5686000779562,428.62260011965463,302.1787550440963,102.65963179361201,165.09795072420897
2022-09-10 19:19:41.319500+00:00,-26832.0,27613.0,-3801.0,-3526.0,2721.0,1391.0,134.0,-145.0,24.0,68.0,-105.0,31.0,168.17054835295428,158.29824172533736,125.29565036345036,100.85137579626762,107.1509838187841,141.42607020395258
2022-09-10 19:19:41.344500+00:00,-26957.0,27427.0,-3806.0,-3492.0,2665.0,1426.0,-125.0,-186.0,-5.0,34.0,-56.0,35.0,178.62064083787553,198.48425630260957,127.11543310445562,44.97777228809804,56.0029761113937,53.0282943342514
2022-09-10 19:19:41.369500+00:00,-27014.0,27393.0,-3730.0,-3527.0,2690.0,1449.0,-57.0,-34.0,76.0,-35.0,25.0,23.0,65.81793068761733,83.9781717670332,76.00219295081776,45.73838650411708,41.78915329763613,52.63395608666834
2022-09-10 19:19:41.394500+00:00,-26952.0,27540.0,-3684.0,-3440.0,2767.0,1459.0,62.0,147.0,46.0,87.0,77.0,10.0,100.50041459284301,147.28996345078414,57.58472019555187,88.82191921667383,88.91194145520237,13.228756555322958
2022-09-10 19:19:41.419500+00:00,-26786.0,27637.0,-3693.0,-3413.0,2807.0,1467.0,166.0,97.0,-9.0,27.0,40.0,8.0,173.77092200173576,140.06189108152628,41.40450861118065,39.1066916694999,41.47690120215507,73.18469785412795
2022-09-10 19:19:41.444500+00:00,-26606.0,27663.0,-3641.0,-3578.0,2764.0,1503.0,180.0,26.0,52.0,-165.0,-43.0,36.0,180.09256878986798,78.34113436333007,121.91937226435071,173.877351409933,123.75782803523983,133.6874464313435
2022-09-10 19:19:41.469500+00:00,-26767.0,27514.0,-3653.0,-3614.0,2665.0,1412.0,-161.0,-149.0,-12.0,-36.0,-99.0,-91.0,164.44553302942992,172.05038021850848,66.33500835406093,61.7980582219215,103.9679437775574,97.78718389100554
2022-09-10 19:19:41.494500+00:00,-27122.0,27298.0,-3858.0,-3600.0,2591.0,1426.0,-355.0,-216.0,-205.0,14.0,-74.0,14.0,379.0228665045598,232.71441725857898,244.25055441765804,76.91770494062685,74.00000000000001,162.83836566771768
2022-09-10 19:19:41.519500+00:00,-27242.0,27195.0,-3760.0,-3589.0,2513.0,1471.0,-120.0,-103.0,98.0,11.0,-78.0,45.0,147.31372418526843,162.63558446211374,118.05083650698965,102.20730567495328,80.43216603656359,51.11751167652823
2022-09-10 19:19:41.544500+00:00,-27048.0,27050.0,-3626.0,-3504.0,2416.0,1480.0,194.0,-145.0,134.0,85.0,-97.0,9.0,213.40415491112944,149.08051515875573,188.65135391333223,158.1518257877537,106.46282606305981,168.24981426438484
2022-09-10 19:19:41.569500+00:00,-26810.0,26920.0,-3568.0,-3453.0,2429.0,1515.0,238.0,-130.0,58.0,51.0,13.0,35.0,256.35717271026374,166.43316977093238,119.51708385554483,57.23635208501673,15.947831618540906,134.5362404707371
2022-09-10 19:19:41.594500+00:00,-26574.0,27091.0,-3632.0,-3335.0,2571.0,1414.0,236.0,171.0,-64.0,118.0,142.0,-101.0,283.47369072514175,243.3947411099919,70.93894088110798,167.5390501743797,190.13416315854445,114.65746087077511
2022-09-10 19:19:41.619500+00:00,-26408.0,27327.0,-3854.0,-3179.0,2617.0,1440.0,166.0,236.0,-222.0,156.0,46.0,26.0,205.56264252047356,325.3879735536231,226.75390478078506,219.72103525455483,88.03029781463499,74.0
2022-09-10 19:19:41.644500+00:00,-26345.0,27359.0,-3711.0,-3119.0,2659.0,1516.0,63.0,32.0,143.0,60.0,42.0,76.0,67.92888438163351,56.19015334854793,143.91085203463055,83.66799467737549,43.00387579432038,76.96102909914862
2022-09-10 19:19:41.669500+00:00,-26137.0,27408.0,-3513.0,-3072.0,2682.0,1542.0,208.0,49.0,198.0,47.0,23.0,26.0,208.4234471774549,49.3389636426763,198.00336697473944,111.43308904151105,26.000000000000014,109.92876481309764
2022-09-10 19:19:41.694500+00:00,-25896.0,27343.0,-3398.0,-3037.0,2628.0,1611.0,241.0,-65.0,115.0,35.0,-54.0,69.0,253.11328162175394,97.5551126287085,128.6791876463841,103.65969965870688,57.457230470440635,183.7643418439315
2022-09-10 19:19:41.719500+00:00,-25843.0,27234.0,-3251.0,-3056.0,2557.0,1652.0,53.0,-109.0,147.0,-19.0,-71.0,41.0,101.53324578678651,121.76343183950316,155.91343752223537,127.28838648255909,78.99999999999997,82.50050504895916
2022-09-10 19:19:41.744500+00:00,-25978.0,27086.0,-3216.0,-3059.0,2451.0,1682.0,-135.0,-148.0,35.0,-3.0,-106.0,30.0,169.6653569039164,177.58753710025186,90.73771725877465,81.46164741766519,107.69865365917995,34.35597958628647
2022-09-10 19:19:41.769500+00:00,-26174.0,26925.0,-3068.0,-3087.0,2452.0,1787.0,-196.0,-161.0,148.0,-28.0,1.0,105.0,249.0006693431432,255.66840503537648,166.7343196025741,89.37001734362592,76.79409699536373,154.79448741261209
2022-09-10 19:19:41.794500+00:00,-26272.0,27019.0,-2757.0,-3075.0,2448.0,1844.0,-98.0,94.0,311.0,12.0,-4.0,57.0,100.30121302024884,254.15808728689578,314.5827924940163,182.26080214900844,26.28687885618982,78.70408714503542
2022-09-10 19:19:41.819500+00:00,-26249.0,26916.0,-2783.0,-3019.0,2347.0,1778.0,23.0,-103.0,-26.0,56.0,-101.0,-66.0,31.390019645316144,106.81448091590079,95.40964311850244,70.78841713161835,123.13542680046767,97.37213838328363
2022-09-10 19:19:41.844500+00:00,-26078.0,26746.0,-2990.0,-2945.0,2366.0,1800.0,171.0,-170.0,-207.0,74.0,19.0,22.0,203.78665314490055,276.6369461948277,250.38836501190173,150.0044443786028,35.52933060632202,90.47283201786783
2022-09-10 19:19:41.869500+00:00,-25810.0,26949.0,-2877.0,-2819.0,2470.0,1846.0,268.0,203.0,113.0,126.0,104.0,46.0,282.91400342389085,221.8497990382983,121.43036413242501,126.10709734190219,113.7951375645433,105.26791217333674
2022-09-10 19:19:41.894500+00:00,-25588.0,27092.0,-2691.0,-2753.0,2542.0,1902.0,222.0,143.0,186.0,66.0,72.0,56.0,227.6115111324557,144.50259513240584,191.23894303549508,93.20944158184832,72.23111056416988,103.13098467482989
2022-09-10 19:19:41.919500+00:00,-25491.0,27191.0,-2575.0,-2785.0,2615.0,1935.0,97.0,99.0,116.0,-32.0,73.0,33.0,104.21612159354233,99.60589005341669,138.47863854520426,40.50102879351749,82.08126054912492,35.79106033634656
2022-09-10 19:19:41.944500+00:00,-25624.0,27293.0,-2572.0,-2758.0,2592.0,1918.0,-133.0,102.0,3.0,27.0,-23.0,-17.0,149.69747270189077,128.7219225048062,43.40506882842141,30.892285984260425,34.26854728950928,65.74445477250026
2022-09-10 19:19:41.969500+00:00,-25669.0,27175.0,-2547.0,-2659.0,2569.0,2000.0,-45.0,-118.0,25.0,99.0,-23.0,82.0,123.92874296680868,124.72903965529973,127.75497381054615,102.80564186852784,25.00666577801473,82.97790870667524
2022-09-10 19:19:41.994500+00:00,-25443.0,27139.0,-2352.0,-2600.0,2571.0,2028.0,226.0,-36.0,195.0,59.0,2.0,28.0,229.00072780088132,40.20364825899926,202.56686138984662,126.0846276646496,18.009256878986793,132.322837535073
2022-09-10 19:19:42.019500+00:00,-25362.0,27138.0,-2352.0,-2493.0,2544.0,1999.0,81.0,-1.0,0.0,107.0,-27.0,-29.0,82.59741723161405,46.77606225410601,62.353829072479584,108.12955192730617,83.03212229814032,68.76772498781678
2022-09-10 19:19:42.044500+00:00,-25263.0,27116.0,-2402.0,-2418.0,2579.0,2041.0,99.0,-22.0,-50.0,75.0,35.0,42.0,105.6708726818007,88.79376855012595,75.0755175362337,89.62886439832502,39.849717690342544,55.94044452212846
2022-09-10 19:19:42.069500+00:00,-24990.0,27183.0,-2296.0,-2345.0,2587.0,2059.0,273.0,67.0,106.0,73.0,8.0,18.0,274.46189778060875,117.41095917048517,106.05658866850281,92.35980366660235,32.74650108535771,154.05302117561126
2022-09-10 19:19:42.094500+00:00,-24723.0,27210.0,-2213.0,-2243.0,2636.0,2119.0,267.0,27.0,83.0,102.0,49.0,60.0,267.67891213168065,109.60991439342216,93.6162379077476,103.87171575233236,54.67174773134658,139.4321818424044
