timestamp,s1,s2,s3,rs1,rs2,rs3,s1_stalta,s2_stalta,s3_stalta,rs1_stalta,rs2_stalta,rs3_inv,rs3_inv_stalta,rs3_stalta
2022-11-03 18:11:39.030220+00:00,0.237006738781929,0.1685232073068618,0.95675528049469,0.05342539897091259,0.032552269565631876,0.9980175393621273,1.1538054403440305,1.5165485519924482,0.9815873273598755,1.2977534090554035,0.9158379156168399,0.001982460637872663,0.7435877564153252,0.999431004256077
2022-11-03 18:11:39.086220+00:00,0.2509537041187286,0.1079439669847488,0.9619434475898742,0.06699409288389357,-0.02830961691523834,0.9973340539103158,1.2913650285786473,0.6235910195475111,0.9923070058225312,2.0282394326559814,0.6939208003352895,0.002665946089684179,1.341980182241262,0.9980739408116474
2022-11-03 18:11:39.141220+00:00,0.1522568464279174,0.0688497573137283,0.9859309792518616,-0.03389309115414415,-0.06900274590163721,0.997031700421265,0.476823704582182,0.25481130931793544,1.042153431785604,0.5205935569637237,4.048272519596323,0.002968299578735012,1.6571688438055139,0.9974837284472373
2022-11-03 18:11:39.197220+00:00,0.2068544626235961,0.1468855887651443,0.9672536253929138,0.022239900736130195,0.01016990100476343,0.9996727867951172,0.8807250918339785,1.1586820461933267,1.0030246281524053,0.22517941895471386,0.08841108920974665,0.0003272132048828258,0.020254587909808792,1.0027589249626834
2022-11-03 18:11:39.252219+00:00,0.1855830550193786,0.108462780714035,0.9765923023223876,0.0001389049964745944,-0.028841445550810686,0.9995528609282402,0.7101196217268716,0.6331535791913221,1.02235097810699,8.836106361251236e-06,0.7122723871996757,0.0004471390717597501,0.03803750678419918,1.0025034963090034
2022-11-03 18:11:39.308219+00:00,0.1935483813285827,0.1815546154975891,0.964110255241394,0.00937029033316395,0.04516273035303278,0.9989014786409864,0.7734207720820131,1.7659941755603625,0.9964053839786073,0.04043804886404127,1.7388795985068266,0.00109852135901356,0.23063034229789753,1.0011902603799985
2022-11-03 18:11:39.399219+00:00,0.1799981743097305,0.1572923958301544,0.9709768891334531,-0.004860221349219095,0.020401347689564215,0.9997482298223839,0.6702233833934174,1.322998347536238,1.0105859181752608,0.010942850244497435,0.3561870846926232,0.0002517701776161285,0.012185380390877857,1.0028713233309974
2022-11-03 18:11:39.454220+00:00,0.2195501625537872,0.1674855798482894,0.9610888957977294,0.035799679418946385,0.03135358647659115,0.9988397742024324,0.9971448226518399,1.4956265349741702,0.9901656287653136,0.5951354304548803,0.8420552746816948,0.0011602257975675823,0.25990419684472177,1.0010433840068689
2022-11-03 18:11:39.526220+00:00,0.231849119067192,0.104617454111576,0.9671010375022888,0.04761193742783353,-0.03190049642201362,0.9983479875261037,1.111259801139793,0.58498107699969,1.0025771523523206,1.0523367179522765,0.8723463543764675,0.001652012473896347,0.5284028109093744,1.0000575428838316
2022-11-03 18:11:39.596219+00:00,0.2240058630704879,0.0917081236839294,0.9702444672584531,0.039550838591476026,-0.04496637035515129,0.9981869011307528,1.0371177807395884,0.4509804519976223,1.0090511795534016,0.7273350808626404,1.725839724980742,0.0018130988692471872,0.6378390885764094,0.9997364037732075
2022-11-03 18:11:39.669220+00:00,0.2310251146554946,0.120975375175476,0.965391993522644,0.047025076618394064,-0.015411305667849831,0.9987694829061925,1.10246372280316,0.7857534142486902,0.9989892786696027,1.0280402125945907,0.20367852271023493,0.0012305170938075038,0.29501992014289097,1.0008983958175761
2022-11-03 18:11:39.738220+00:00,0.1768242418766021,0.1638233661651611,0.9704886078834531,-0.007652653376069545,0.02702231113385027,0.9995820513823632,0.6471950957762439,1.4372060239026518,1.0095082919339462,0.027382142292952723,0.6275774679527089,0.0004179486176367764,0.03422918737044599,1.0025127533524452
2022-11-03 18:11:39.793220+00:00,0.1678212881088256,0.0953093022108078,0.9811700582504272,-0.01758925680014846,-0.04217464262869336,0.9989266482589817,0.5844029433770218,0.48792363632314784,1.031659104903753,0.1453881316679792,1.5239706349747504,0.0010733517410183024,0.2267866035385073,1.0011914763042784
2022-11-03 18:11:39.849220+00:00,0.2250740081071853,0.1450849920511245,0.9634693264961242,0.0413101365942384,0.00882201919361626,0.9990979690374293,1.0508441373265047,1.1297767436233832,0.9948023086082949,0.8028852634438927,0.06705029057789476,0.0009020309625706879,0.1609633381753356,1.0015258814253611
2022-11-03 18:11:39.922376+00:00,0.1482894420623779,0.1420331448316574,0.9786675572395324,-0.03686533565722052,0.004654120992943453,0.9992860684687835,0.45761438013457895,1.0822203987231231,1.0262752494542962,0.6407650099903738,0.01876956771956313,0.0007139315312164607,0.10136788474893622,1.001891814518399
2022-11-03 18:11:39.977377+00:00,0.2272713333368301,0.1055024862289428,0.9680776596069336,0.043267680060680255,-0.03107874410149395,0.9985586653344247,1.07442774571777,0.5985385757040247,1.0041605969690799,0.8832619289199614,0.8377656720804274,0.001441334665575278,0.41458988580454076,1.0004311930150676
2022-11-03 18:11:40.033377+00:00,0.1796014308929443,0.1157261878252029,0.9768974781036376,-0.0052626414394283455,-0.021582362545409666,0.9997421735050657,0.672277910203641,0.7213491695347115,1.0224054961193947,0.013143120617365988,0.4054327606065747,0.0002578264949343323,0.013343576661743097,1.0027875129911874
2022-11-03 18:11:40.089377+00:00,0.1672109067440033,0.1219824850559234,0.9783318638801574,-0.01776362463164067,-0.015437982856614924,0.9997092438319546,0.5841518953210407,0.8023885421549651,1.0252568650023206,0.15049832916476158,0.20841618151562952,0.00029075616804541404,0.017068432906741822,1.0027054022539135
2022-11-03 18:11:40.149377+00:00,0.1824701726436615,0.0625629425048828,0.9812005758285522,-0.0024998237647484425,-0.07487230432715042,0.9971719734387078,0.6968809721874993,0.21205291699240444,1.0310885856871697,0.002998070533791579,4.792217517867315,0.0028280265612922184,1.6089224657129702,0.9976360663422071
2022-11-03 18:11:40.205377+00:00,0.2263557910919189,0.1318704783916473,0.965056300163269,0.04275227388563009,-0.004557184639442392,0.9990555063972565,1.071946557086033,0.942438408523529,0.9974525324801249,0.8775182090250193,0.01785681376037193,0.0009444936027435125,0.18032979026520296,1.0014001483295027
2022-11-03 18:11:40.260377+00:00,0.2141789048910141,0.1105990782380104,0.9704886078834531,0.030077442395938115,-0.026228327526407687,0.999179823521803,0.9599447164226453,0.6642366185853212,1.0086617704126455,0.4357797241726692,0.5929209090431634,0.0008201764781969878,0.1366774810537719,1.001639663440581
2022-11-03 18:11:40.316377+00:00,0.1824091374874115,0.1132847070693969,0.9766533374786376,-0.002266468113635672,-0.02400035483334471,0.9996885044817838,0.6975295418513544,0.6981317941790657,1.02138761892587,0.002489088263659242,0.49794246411154175,0.00031149551821618715,0.019828849139525668,1.0026441023783406
2022-11-03 18:11:40.371376+00:00,0.1835383176803588,0.1231116652488708,0.9752494692802428,-0.001004517456033043,-0.014095625162800133,0.9998773063754531,0.7074148163312685,0.8253569652692249,1.0183428479126544,0.000491832254702841,0.1725971367917286,0.00012269362454686572,0.0030945122600720128,1.0030050233676562
2022-11-03 18:11:40.427376+00:00,0.2265083789825439,0.0893581956624984,0.9698782563209531,0.042683440178403,-0.04734017532037075,0.997943784338929,1.0769398270493336,0.43627310394579205,1.007114237983428,0.8886014903789125,1.936032015176759,0.002056215661070948,0.8698011849383148,0.999134748826365
2022-11-03 18:11:40.482376+00:00,0.221594899892807,0.0648518353700637,0.9729605913162231,0.03765051885062028,-0.07195940428787949,0.9966778090379038,1.0305378151018387,0.23083746845007116,1.0134451235582302,0.6926585881902665,4.383734196551921,0.003322190962096183,2.2537102151788875,0.9966213087700139
2022-11-03 18:11:40.537377+00:00,0.2182073444128036,0.1035798192024231,0.9703665375709531,0.034359324208563045,-0.03317353003788994,0.9988360201173618,0.9992749541991018,0.590287596382967,1.0080006227444176,0.5782942372649761,0.9320240495569238,0.0011639798826381664,0.27783802794774864,1.0009366120683036
2022-11-03 18:11:40.592377+00:00,0.2544938623905181,0.1143528521060943,0.9602649211883544,0.07179624648898672,-0.021585619789201267,0.9971618623134998,1.3563884715177157,0.720650412005508,0.9871978546857989,2.5025604998486033,0.39602455307434725,0.0028381376865002084,1.6455292607871792,0.9975982440308453
2022-11-03 18:11:40.649377+00:00,0.1946775764226913,0.0714438334107399,0.9782403111457824,0.010291735952705322,-0.0657939739475883,0.9977589486484676,0.7946733557848488,0.28248805436574337,1.0243552378597212,0.05171165847677874,3.622212651299175,0.002241051351532408,1.0258312348646152,0.9988003867202575
2022-11-03 18:11:40.705377+00:00,0.2125003784894943,0.1055024862289428,0.9714346528053284,0.028661351741580222,-0.03132486990870613,0.9990844556749061,0.9471353273274267,0.6174162082273874,1.0100915340801069,0.4024735487574342,0.8219352500081574,0.0009155443250938866,0.17204954015877033,1.0014473539012376
2022-11-03 18:11:40.761377+00:00,0.1636707633733749,0.125949889421463,0.9784234166145324,-0.020813456660549835,-0.011367504796456861,0.9997006829369971,0.5633205090974003,0.8805521190601399,1.0245288349129056,0.21323062086345904,0.10881117426891382,0.00029931706300290184,0.018495781230041194,1.0026672791779287
2022-11-03 18:11:40.816377+00:00,0.1967833489179611,0.1340067684650421,0.9712210297584531,0.013019049260147941,-0.0027903671826421286,0.9998872472725259,0.8152009495453129,0.9968300016064877,1.0094443790721537,0.08388176483230109,0.006594946617748887,0.00011275272747413023,0.002640093538379801,1.0030236044550582
2022-11-03 18:11:40.871376+00:00,0.1099581867456436,0.0704367235302925,0.991424322128296,-0.07511397148008284,-0.06740954582488777,0.9948809807116608,0.2556534956831255,0.2765801404715728,1.0515571140577429,2.763095429413303,3.785417572006467,0.005119019288339244,5.3031903481947165,0.9930456710903766
2022-11-03 18:11:40.927376+00:00,0.2059389054775238,0.0997650101780891,0.9734488725662231,0.02220075830689138,-0.037110461652546854,0.9990478154283203,0.8972991086911822,0.5563113184844188,1.0136892497182384,0.24245571849623906,1.1462719228098537,0.0009521845716796706,0.18437282625514945,1.0013732496536212
